protein1 protein2 combined_score
4932.YAL036C 4932.YIL142W 207
4932.YAL036C 4932.YFR052W 153
4932.YAL036C 4932.YOR207C 633
4932.YAL036C 4932.YML073C 190
4932.YAL036C 4932.YMR309C 179
4932.YAL036C 4932.YKL099C 648
4932.YAL036C 4932.YPL217C 227
4932.YAL036C 4932.YPR041W 271
4932.YAL036C 4932.YOL093W 324
4932.YAL036C 4932.YOR341W 242
4932.YAL036C 4932.YAL059W 240
4932.YAL036C 4932.YPR131C 186
4932.YAL036C 4932.YOR168W 895
4932.YAL036C 4932.YMR229C 335
4932.YAL036C 4932.YHR013C 219
4932.YAL036C 4932.YHR062C 223
4932.YAL036C 4932.YBR034C 334
4932.YAL036C 4932.YBR155W 187
4932.YAL036C 4932.YLR397C 366
4932.YAL036C 4932.YNL131W 379
4932.YAL036C 4932.YPL266W 468
4932.YAL036C 4932.YOR117W 272
4932.YAL036C 4932.YJR145C 276
4932.YAL036C 4932.YGR158C 170
4932.YAL036C 4932.YBR279W 307
4932.YAL036C 4932.YGR250C 698
4932.YAL036C 4932.YER031C 163
4932.YAL036C 4932.YEL021W 210
4932.YAL036C 4932.YJL122W 265
4932.YAL036C 4932.YPL129W 183
4932.YAL036C 4932.YOR340C 636
4932.YAL036C 4932.YOR027W 171
4932.YAL036C 4932.YLR051C 232
4932.YAL036C 4932.YJL125C 234
4932.YAL036C 4932.YCL059C 287
4932.YAL036C 4932.YKL005C 214
4932.YAL036C 4932.YDR361C 192
4932.YAL036C 4932.YKL204W 315
4932.YAL036C 4932.YDR295C 482
4932.YAL036C 4932.YJL014W 254
4932.YAL036C 4932.YAL032C 161
4932.YAL036C 4932.YBR247C 335
4932.YAL036C 4932.YDR165W 181
4932.YAL036C 4932.YJL063C 603
4932.YAL036C 4932.YJL148W 340
4932.YAL036C 4932.YHR203C 208
4932.YAL036C 4932.YNR024W 166
4932.YAL036C 4932.YLR175W 566
4932.YAL036C 4932.YMR308C 286
4932.YAL036C 4932.YBR084C-A 249
4932.YAL036C 4932.YOL077C 885
4932.YAL036C 4932.YBR079C 163
4932.YAL036C 4932.YAL025C 395
4932.YAL036C 4932.YOR206W 234
4932.YAL036C 4932.YOR243C 274
4932.YAL036C 4932.YDL153C 155
4932.YAL036C 4932.YOR057W 169
4932.YAL036C 4932.YLR378C 237
4932.YAL036C 4932.YBL072C 196
4932.YAL036C 4932.YKR059W 199
4932.YAL036C 4932.YMR142C 150
4932.YAL038W 4932.YPL091W 295
4932.YAL038W 4932.YLR006C 192
4932.YAL038W 4932.YDR037W 256
4932.YAL038W 4932.YPL248C 309
4932.YAL038W 4932.YJR123W 632
4932.YAL038W 4932.YER126C 278
4932.YAL038W 4932.YJR104C 163
4932.YAL038W 4932.YKL194C 355
4932.YAL038W 4932.YFR024C-A 150
4932.YAL038W 4932.YLR185W 476
4932.YAL038W 4932.YFL037W 236
4932.YAL038W 4932.YLR166C 315
4932.YAL038W 4932.YDL108W 195
4932.YAL038W 4932.YBR299W 156
4932.YAL038W 4932.YPR080W 970
4932.YAL038W 4932.YOR151C 633
4932.YAL038W 4932.YAL041W 195
4932.YAL038W 4932.YPR035W 587
4932.YAL038W 4932.YDR539W 261
4932.YAL038W 4932.YLL039C 218
4932.YAL038W 4932.YCL040W 902
4932.YAL038W 4932.YGL147C 509
4932.YAL038W 4932.YOR096W 232
4932.YAL038W 4932.YMR226C 233
4932.YAL038W 4932.YKL006W 282
4932.YAL038W 4932.YFL039C 737
4932.YAL038W 4932.YDR237W 500
4932.YAL038W 4932.YDR337W 386
4932.YAL038W 4932.YJR094W-A 482
4932.YAL038W 4932.YDR289C 181
4932.YAL038W 4932.YGL135W 323
4932.YAL038W 4932.YPL131W 844
4932.YAL038W 4932.YOR116C 301
4932.YAL038W 4932.YPL262W 841
4932.YAL038W 4932.YKL067W 924
4932.YAL038W 4932.YOR150W 425
4932.YAL038W 4932.YGR155W 266
4932.YAL038W 4932.YOL031C 393
4932.YAL038W 4932.YHR016C 150
4932.YAL038W 4932.YMR286W 411
4932.YAL038W 4932.YLR048W 575
4932.YAL038W 4932.YDR050C 997
4932.YAL038W 4932.YGR028W 225
4932.YAL038W 4932.YNL189W 353
4932.YAL038W 4932.YHR037W 197
4932.YAL038W 4932.YBR181C 452
4932.YAL038W 4932.YJR048W 245
4932.YAL038W 4932.YLR009W 395
4932.YAL038W 4932.YGR144W 215
4932.YAL038W 4932.YNL108C 194
4932.YAL038W 4932.YDR009W 154
4932.YAL038W 4932.YDR510W 532
4932.YAL038W 4932.YPL028W 609
4932.YAL038W 4932.YHR079C 185
4932.YAL038W 4932.YCR012W 998
4932.YAL038W 4932.YOL057W 214
4932.YAL038W 4932.YLR163C 201
4932.YAL038W 4932.YBL099W 258
4932.YAL038W 4932.YEL034W 346
4932.YAL038W 4932.YDR188W 222
4932.YAL038W 4932.YJL026W 904
4932.YAL038W 4932.YBR249C 398
4932.YAL038W 4932.YNR006W 286
4932.YAL038W 4932.YDL007W 175
4932.YAL038W 4932.YNR037C 476
4932.YAL038W 4932.YOR136W 625
4932.YAL038W 4932.YBR019C 809
4932.YAL038W 4932.YBR020W 579
4932.YAL038W 4932.YOR095C 633
4932.YAL038W 4932.YDR390C 160
4932.YAL038W 4932.YPR072W 157
4932.YAL038W 4932.YER118C 319
4932.YAL038W 4932.YER069W 406
4932.YAL038W 4932.YOR283W 821
4932.YAL038W 4932.YNL137C 297
4932.YAL038W 4932.YDR190C 322
4932.YAL038W 4932.YJR051W 210
4932.YAL038W 4932.YOR260W 150
4932.YAL038W 4932.YJL002C 303
4932.YAL038W 4932.YPR010C 323
4932.YAL038W 4932.YOR133W 584
4932.YAL038W 4932.YNL310C 413
4932.YAL038W 4932.YFL030W 204
4932.YAL038W 4932.YGR254W 999
4932.YAL038W 4932.YMR061W 589
4932.YAL038W 4932.Q0250 234
4932.YAL038W 4932.YPL081W 276
4932.YAL038W 4932.YBR010W 553
4932.YAL038W 4932.YBR085W 290
4932.YAL038W 4932.YPL009C 176
4932.YAL038W 4932.YBR189W 459
4932.YAL038W 4932.YDR211W 226
4932.YAL038W 4932.YLR344W 580
4932.YAL038W 4932.YOR167C 343
4932.YAL038W 4932.YGR192C 994
4932.YAL038W 4932.YDR283C 172
4932.YAL038W 4932.YGL100W 315
4932.YAL038W 4932.YGL103W 598
4932.YAL038W 4932.YKL024C 242
4932.YAL038W 4932.YER148W 223
4932.YAL038W 4932.YKR043C 480
4932.YAL038W 4932.YGR220C 559
4932.YAL038W 4932.YPL240C 629
4932.YAL038W 4932.YDL201W 167
4932.YAL038W 4932.YDL075W 514
4932.YAL038W 4932.YLR258W 465
4932.YAL038W 4932.YER042W 151
4932.YAL038W 4932.YGL040C 170
4932.YAL038W 4932.YDR453C 187
4932.YAL038W 4932.YAR015W 288
4932.YAL038W 4932.YIL162W 179
4932.YAL038W 4932.YJL111W 225
4932.YAL038W 4932.YIR010W 295
4932.YAL038W 4932.YBL038W 351
4932.YAL038W 4932.YHR148W 276
4932.YAL038W 4932.YCR031C 406
4932.YAL038W 4932.YKL049C 363
4932.YAL038W 4932.YOR026W 215
4932.YAL038W 4932.YOL040C 641
4932.YAL038W 4932.YDL081C 150
4932.YAL038W 4932.YBL039C 400
4932.YAL038W 4932.YLR448W 356
4932.YAL038W 4932.YHR027C 322
4932.YAL038W 4932.YKR080W 405
4932.YAL038W 4932.YNL026W 438
4932.YAL038W 4932.YIL018W 573
4932.YAL038W 4932.YKR081C 315
4932.YAL038W 4932.YMR186W 468
4932.YAL038W 4932.YBR222C 252
4932.YAL038W 4932.YDR224C 180
4932.YAL038W 4932.YDL143W 447
4932.YAL038W 4932.YNL061W 157
4932.YAL038W 4932.YGR252W 150
4932.YAL038W 4932.YJL060W 189
4932.YAL038W 4932.YKL210W 240
4932.YAL038W 4932.YMR188C 377
4932.YAL038W 4932.YMR116C 344
4932.YAL038W 4932.YHR119W 620
4932.YAL038W 4932.YPR060C 387
4932.YAL038W 4932.YLR075W 532
4932.YAL038W 4932.YLR167W 397
4932.YAL038W 4932.YGL076C 479
4932.YAL038W 4932.YPR074C 980
4932.YAL038W 4932.YAL005C 519
4932.YAL038W 4932.YKL141W 300
4932.YAL038W 4932.YLR284C 186
4932.YAL038W 4932.YIL020C 158
4932.YAL038W 4932.YDL136W 502
4932.YAL038W 4932.YJR113C 437
4932.YAL038W 4932.YHR141C 471
4932.YAL038W 4932.YDL126C 162
4932.YAL038W 4932.YKL003C 153
4932.YAL038W 4932.YNL122C 183
4932.YAL038W 4932.YKR026C 229
4932.YAL038W 4932.YLR264W 343
4932.YAL038W 4932.YNL036W 217
4932.YAL038W 4932.YOR110W 194
4932.YAL038W 4932.YLR295C 209
4932.YAL038W 4932.YDL192W 206
4932.YAL038W 4932.YGL253W 888
4932.YAL038W 4932.YDL042C 218
4932.YAL038W 4932.YBR039W 192
4932.YAL038W 4932.YER103W 297
4932.YAL038W 4932.YGR209C 334
4932.YAL038W 4932.YDR477W 656
4932.YAL038W 4932.YOL120C 547
4932.YAL038W 4932.YPR110C 273
4932.YAL038W 4932.YMR239C 209
4932.YAL038W 4932.YIL160C 270
4932.YAL038W 4932.YKL145W 169
4932.YAL038W 4932.YLR015W 420
4932.YAL038W 4932.YPL013C 178
4932.YAL038W 4932.YKL009W 374
4932.YAL038W 4932.YOL139C 601
4932.YAL038W 4932.YLR441C 468
4932.YAL038W 4932.YOL051W 159
4932.YAL038W 4932.YBR191W 496
4932.YAL038W 4932.YGR148C 447
4932.YAL038W 4932.YDR135C 292
4932.YAL038W 4932.YGR214W 499
4932.YAL038W 4932.YPR043W 482
4932.YAL038W 4932.YDL207W 315
4932.YAL038W 4932.YNL021W 249
4932.YAL038W 4932.YBL015W 251
4932.YAL038W 4932.YGR185C 199
4932.YAL038W 4932.YNL330C 167
4932.YAL038W 4932.YLR388W 360
4932.YAL038W 4932.YGL048C 200
4932.YAL038W 4932.YDR101C 220
4932.YAL038W 4932.YPR056W 323
4932.YAL038W 4932.YMR158W 358
4932.YAL038W 4932.YDR454C 933
4932.YAL038W 4932.YMR205C 966
4932.YAL038W 4932.YBR011C 377
4932.YAL038W 4932.YML063W 470
4932.YAL038W 4932.YDL185W 189
4932.YAL038W 4932.YLR377C 969
4932.YAL038W 4932.YJR139C 235
4932.YAL038W 4932.YLR027C 438
4932.YAL038W 4932.YML007W 248
4932.YAL038W 4932.YAL019W 175
4932.YAL038W 4932.YLR345W 266
4932.YAL038W 4932.YOR362C 377
4932.YAL038W 4932.YJR064W 222
4932.YAL038W 4932.YBL051C 225
4932.YAL038W 4932.YDR256C 372
4932.YAL038W 4932.YOL127W 746
4932.YAL038W 4932.YDL084W 196
4932.YAL038W 4932.YML025C 297
4932.YAL038W 4932.YNL037C 590
4932.YAL038W 4932.YPL235W 344
4932.YAL038W 4932.YLR044C 999
4932.YAL038W 4932.YMR293C 150
4932.YAL038W 4932.YLR061W 153
4932.YAL038W 4932.YDL208W 331
4932.YAL038W 4932.YER095W 163
4932.YAL038W 4932.YGL105W 229
4932.YAL038W 4932.YDR385W 668
4932.YAL038W 4932.YML024W 440
4932.YAL038W 4932.YLL013C 341
4932.YAL038W 4932.YPL004C 192
4932.YAL038W 4932.YMR260C 312
4932.YAL038W 4932.YBR035C 210
4932.YAL038W 4932.YFL014W 336
4932.YAL038W 4932.YGR180C 916
4932.YAL038W 4932.YDL004W 348
4932.YAL038W 4932.YER070W 920
4932.YAL038W 4932.YHL015W 542
4932.YAL038W 4932.YPL231W 351
4932.YAL038W 4932.YMR219W 315
4932.YAL038W 4932.YBL045C 180
4932.YAL038W 4932.YPR102C 554
4932.YAL038W 4932.YCL043C 388
4932.YAL038W 4932.YDR429C 156
4932.YAL038W 4932.YFL018C 540
4932.YAL038W 4932.YML120C 153
4932.YAL038W 4932.YDR394W 251
4932.YAL038W 4932.YJR066W 158
4932.YAL038W 4932.YNL244C 161
4932.YAL038W 4932.YLL026W 550
4932.YAL038W 4932.YGL201C 264
4932.YAL038W 4932.YPL138C 155
4932.YAL038W 4932.YHL033C 452
4932.YAL038W 4932.YJR121W 349
4932.YAL038W 4932.YNL064C 189
4932.YAL038W 4932.YOR323C 161
4932.YAL038W 4932.YCR003W 169
4932.YAL038W 4932.YNL216W 343
4932.YAL038W 4932.YDR044W 172
4932.YAL038W 4932.YKL170W 474
4932.YAL038W 4932.YER078C 253
4932.YAL038W 4932.YLR384C 160
4932.YAL038W 4932.YNL118C 163
4932.YAL038W 4932.YER125W 535
4932.YAL038W 4932.YGL030W 516
4932.YAL038W 4932.YHR203C 538
4932.YAL038W 4932.YIL033C 766
4932.YAL038W 4932.YMR234W 169
4932.YAL038W 4932.YDR012W 416
4932.YAL038W 4932.YPR019W 264
4932.YAL038W 4932.YIL021W 675
4932.YAL038W 4932.YLR109W 489
4932.YAL038W 4932.YKR059W 325
4932.YAL038W 4932.YBL072C 428
4932.YAL038W 4932.YBR072W 395
4932.YAL038W 4932.YMR142C 372
4932.YAL038W 4932.YLR378C 195
4932.YAL038W 4932.YDL229W 211
4932.YAL038W 4932.YCR053W 343
4932.YAL038W 4932.YOR206W 203
4932.YAL038W 4932.Q0130 179
4932.YAL038W 4932.YDL195W 319
4932.YAL038W 4932.YBR084C-A 568
4932.YAL038W 4932.YHL004W 434
4932.YAL038W 4932.YMR190C 212
4932.YAL038W 4932.YOR369C 568
4932.YAL038W 4932.YLR175W 170
4932.YAL038W 4932.YGR246C 157
4932.YAL038W 4932.YEL021W 496
4932.YAL038W 4932.YJL153C 167
4932.YAL038W 4932.YMR043W 226
4932.YAL038W 4932.YGR063C 169
4932.YAL038W 4932.YDR192C 315
4932.YAL038W 4932.YGR250C 286
4932.YAL038W 4932.YOR117W 375
4932.YAL038W 4932.YJR145C 614
4932.YAL038W 4932.YHR179W 173
4932.YAL038W 4932.YOR286W 161
4932.YAL038W 4932.YDR001C 408
4932.YAL038W 4932.YOR065W 198
4932.YAL038W 4932.YJL014W 205
4932.YAL038W 4932.YGL207W 292
4932.YAL038W 4932.YGL058W 160
4932.YAL038W 4932.YDL005C 174
4932.YAL038W 4932.YKL085W 909
4932.YAL038W 4932.YJL125C 164
4932.YAL038W 4932.YBL064C 211
4932.YAL038W 4932.YJR010W 233
4932.YAL038W 4932.YOR027W 205
4932.YAL038W 4932.YDR353W 246
4932.YAL038W 4932.YGL245W 212
4932.YAL038W 4932.YJR101W 222
4932.YAL038W 4932.YGR240C 990
4932.YAL038W 4932.YDR347W 222
4932.YAL038W 4932.YNL081C 279
4932.YAL038W 4932.YDR432W 666
4932.YAL038W 4932.YBR251W 486
4932.YAL038W 4932.YPL031C 335
4932.YAL038W 4932.YDR354W 342
4932.YAL038W 4932.YPR041W 153
4932.YAL038W 4932.YOR341W 328
4932.YAL038W 4932.YJR057W 280
4932.YAL038W 4932.YKL182W 400
4932.YAL038W 4932.YMR318C 384
4932.YAL038W 4932.YIL053W 441
4932.YAL038W 4932.YMR193W 165
4932.YAL038W 4932.YDR382W 171
4932.YAL038W 4932.YKL035W 390
4932.YAL038W 4932.YPL106C 389
4932.YAL038W 4932.YJR074W 315
4932.YAL038W 4932.YGL008C 923
4932.YAL038W 4932.YNR036C 282
4932.YAL038W 4932.YGR092W 183
4932.YAL038W 4932.YIL007C 156
4932.YAL038W 4932.YPL188W 167
4932.YAL038W 4932.YGL202W 304
4932.YAL038W 4932.YAL012W 317
4932.YAL038W 4932.YDL078C 817
4932.YAL038W 4932.YMR229C 185
4932.YAL038W 4932.YHR147C 467
4932.YAL038W 4932.YGR106C 220
4932.YAL038W 4932.YPR160W 583
4932.YAL038W 4932.YBL080C 173
4932.YAL038W 4932.YBL022C 180
4932.YAL038W 4932.YDL116W 315
4932.YAL038W 4932.YHR008C 330
4932.YAL038W 4932.YJL092W 154
4932.YAL038W 4932.YMR024W 154
4932.YAL038W 4932.YML010W 223
4932.YAL038W 4932.YBR143C 253
4932.YAL038W 4932.YMR242C 482
4932.YAL038W 4932.YER025W 191
4932.YAL038W 4932.YNL178W 715
4932.YAL038W 4932.YGL123W 637
4932.YAL038W 4932.YBR127C 383
4932.YAL038W 4932.YDR041W 401
4932.YAL038W 4932.YGL035C 381
4932.YAL038W 4932.YKR094C 459
4932.YAL038W 4932.YPR187W 290
4932.YAL038W 4932.YMR276W 167
4932.YAL038W 4932.YNL067W 512
4932.YAL038W 4932.YJL068C 174
4932.YAL038W 4932.YDL191W 532
4932.YAL038W 4932.YLL018C 212
4932.YAL038W 4932.YKL099C 212
4932.YAL038W 4932.YOR207C 377
4932.YAL038W 4932.YML073C 354
4932.YAL038W 4932.YJR017C 365
4932.YAL038W 4932.YML103C 400
4932.YAL038W 4932.YIL142W 225
4932.YAL038W 4932.YDR212W 262
4932.YAL038W 4932.YJL191W 342
4932.YAL038W 4932.YDL082W 374
4932.YAL038W 4932.YEL050C 532
4932.YAL038W 4932.YPL220W 338
4932.YAL038W 4932.YHR064C 424
4932.YAL038W 4932.YBL002W 220
4932.YAL038W 4932.YLR029C 590
4932.YAL038W 4932.YMR108W 868
4932.YAL038W 4932.YIL133C 491
4932.YAL038W 4932.YER120W 395
4932.YAL038W 4932.YEL026W 334
4932.YAL038W 4932.YJL039C 315
4932.YAL038W 4932.YLR449W 203
4932.YAL038W 4932.YOR344C 658
4932.YAL038W 4932.YOL055C 198
4932.YAL038W 4932.YER165W 369
4932.YAL038W 4932.YJL138C 673
4932.YAL038W 4932.YGR205W 679
4932.YAL038W 4932.YJL168C 290
4932.YAL038W 4932.YFR004W 498
4932.YAL038W 4932.YHR201C 335
4932.YAL038W 4932.YPL048W 666
4932.YAL038W 4932.YLL035W 171
4932.YAL038W 4932.YER179W 165
4932.YAL038W 4932.YBR082C 150
4932.YAL038W 4932.YCR035C 208
4932.YAL038W 4932.YNL002C 563
4932.YAL038W 4932.YIL148W 441
4932.YAL038W 4932.YBR088C 230
4932.YAL038W 4932.YNL088W 154
4932.YAL038W 4932.YDR226W 930
4932.YAL038W 4932.YLR244C 191
4932.YAL038W 4932.YML028W 657
4932.YAL038W 4932.YDR447C 415
4932.YAL038W 4932.YKL180W 632
4932.YAL038W 4932.YNR016C 331
4932.YAL038W 4932.YMR289W 218
4932.YAL038W 4932.YLR293C 243
4932.YAL038W 4932.YGL189C 245
4932.YAL038W 4932.YKL156W 350
4932.YAL038W 4932.YNR071C 296
4932.YAL038W 4932.YKR082W 315
4932.YAL038W 4932.YER177W 362
4932.YAL038W 4932.YJL034W 284
4932.YAL038W 4932.YER102W 422
4932.YAL038W 4932.YDR155C 238
4932.YAL038W 4932.YJL164C 718
4932.YAL038W 4932.YEL009C 348
4932.YAL038W 4932.YAL054C 845
4932.YAL038W 4932.YBL076C 335
4932.YAL038W 4932.YOL082W 315
4932.YAL038W 4932.YPL143W 419
4932.YAL038W 4932.YOR211C 164
4932.YAL038W 4932.YDL074C 181
4932.YAL038W 4932.YOL151W 173
4932.YAL038W 4932.YDR530C 450
4932.YAL038W 4932.YGL031C 447
4932.YAL038W 4932.YLR340W 723
4932.YAL038W 4932.YML054C 927
4932.YAL038W 4932.YLR043C 336
4932.YAL038W 4932.YHR197W 315
4932.YAL038W 4932.YMR128W 332
4932.YAL038W 4932.YIL051C 244
4932.YAL038W 4932.YNL069C 504
4932.YAL038W 4932.YOL121C 379
4932.YAL038W 4932.YPL254W 315
4932.YAL038W 4932.YHR200W 627
4932.YAL038W 4932.YBR248C 173
4932.YAL038W 4932.YAL003W 459
4932.YAL038W 4932.YBL030C 290
4932.YAL038W 4932.YGL037C 191
4932.YAL038W 4932.YER065C 811
4932.YAL038W 4932.YNL256W 217
4932.YAL038W 4932.YOL108C 666
4932.YAL038W 4932.YLR447C 169
4932.YAL038W 4932.YBR118W 609
4932.YAL038W 4932.YIL031W 323
4932.YAL038W 4932.YOR285W 161
4932.YAL038W 4932.YFR053C 901
4932.YAL038W 4932.YKR066C 390
4932.YAL038W 4932.YEL037C 167
4932.YAL038W 4932.YOR257W 330
4932.YAL038W 4932.YGR270W 169
4932.YAL038W 4932.YOR063W 703
4932.YAL038W 4932.YHR039C 156
4932.YAL038W 4932.YDL061C 402
4932.YAL038W 4932.YGR085C 553
4932.YAL038W 4932.YCL009C 820
4932.YAL038W 4932.YOL086C 987
4932.YAL038W 4932.YGR285C 156
4932.YAL038W 4932.YLR249W 793
4932.YAL038W 4932.YPL090C 466
4932.YAL038W 4932.YBR031W 529
4932.YAL038W 4932.YOR202W 331
4932.YAL038W 4932.YER022W 167
4932.YAL038W 4932.YOL038W 155
4932.YAL038W 4932.YER171W 153
4932.YAL038W 4932.YPR166C 360
4932.YAL038W 4932.YNL306W 286
4932.YAL038W 4932.YOR004W 207
4932.YAL038W 4932.YHR007C 246
4932.YAL038W 4932.YDL160C 256
4932.YAL038W 4932.YHR010W 337
4932.YAL038W 4932.YHL001W 294
4932.YAL038W 4932.YHR183W 725
4932.YAL038W 4932.YJR019C 234
4932.YAL038W 4932.YJL190C 460
4932.YAL038W 4932.YOL111C 167
4932.YAL038W 4932.YNL177C 467
4932.YAL038W 4932.YDL022W 308
4932.YAL038W 4932.YIR037W 200
4932.YAL038W 4932.YOR197W 315
4932.YAL038W 4932.YLL050C 152
4932.YAL038W 4932.YDL140C 556
4932.YAL038W 4932.YFR031C-A 657
4932.YAL038W 4932.YDL066W 629
4932.YAL038W 4932.YHR042W 151
4932.YAL038W 4932.YJL109C 286
4932.YAL038W 4932.YGR116W 411
4932.YAL038W 4932.YDR064W 580
4932.YAL038W 4932.YNL162W 455
4932.YAL038W 4932.YBL027W 626
4932.YAL038W 4932.YLR150W 171
4932.YAL038W 4932.YGL148W 486
4932.YAL038W 4932.YKL152C 999
4932.YAL038W 4932.YLR116W 265
4932.YAL038W 4932.YMR033W 182
4932.YAL038W 4932.YOR184W 272
4932.YAL038W 4932.YOL039W 152
4932.YAL038W 4932.YNL301C 533
4932.YAL038W 4932.YIL008W 169
4932.YAL038W 4932.YBL092W 785
4932.YAL038W 4932.YLR367W 529
4932.YAL038W 4932.YGR043C 904
4932.YAL038W 4932.YNL031C 445
4932.YAL041W 4932.YAL026C 168
4932.YAL041W 4932.YPR141C 278
4932.YAL041W 4932.YLR166C 379
4932.YAL041W 4932.YFL037W 191
4932.YAL041W 4932.YLR006C 169
4932.YAL041W 4932.YLR357W 490
4932.YAL041W 4932.YCR042C 151
4932.YAL041W 4932.YGL106W 184
4932.YAL041W 4932.YFL039C 948
4932.YAL041W 4932.YAR042W 241
4932.YAL041W 4932.YGL003C 173
4932.YAL041W 4932.YKL067W 591
4932.YAL041W 4932.YLR362W 922
4932.YAL041W 4932.YHR079C 335
4932.YAL041W 4932.YCR002C 454
4932.YAL041W 4932.YHR135C 175
4932.YAL041W 4932.YFL009W 579
4932.YAL041W 4932.YCL032W 671
4932.YAL041W 4932.YCR084C 200
4932.YAL041W 4932.YBR020W 463
4932.YAL041W 4932.YER118C 958
4932.YAL041W 4932.YLR079W 309
4932.YAL041W 4932.YDL017W 348
4932.YAL041W 4932.YER133W 203
4932.YAL041W 4932.YBR164C 464
4932.YAL041W 4932.YGL178W 338
4932.YAL041W 4932.YJL008C 288
4932.YAL041W 4932.YCR088W 429
4932.YAL041W 4932.YBR023C 325
4932.YAL041W 4932.YML085C 168
4932.YAL041W 4932.YGL233W 786
4932.YAL041W 4932.YHL007C 981
4932.YAL041W 4932.YCR094W 315
4932.YAL041W 4932.YPL240C 154
4932.YAL041W 4932.YER016W 350
4932.YAL041W 4932.YHR186C 356
4932.YAL041W 4932.YNL006W 297
4932.YAL041W 4932.YMR212C 331
4932.YAL041W 4932.YHR073W 152
4932.YAL041W 4932.YKL049C 288
4932.YAL041W 4932.YJL145W 196
4932.YAL041W 4932.YMR186W 152
4932.YAL041W 4932.YPR189W 525
4932.YAL041W 4932.YLR314C 716
4932.YAL041W 4932.YKL129C 193
4932.YAL041W 4932.YPL213W 207
4932.YAL041W 4932.YBR260C 377
4932.YAL041W 4932.YDL161W 460
4932.YAL041W 4932.YDR293C 209
4932.YAL041W 4932.YDL126C 214
4932.YAL041W 4932.YPR165W 949
4932.YAL041W 4932.YDL192W 446
4932.YAL041W 4932.YDR135C 151
4932.YAL041W 4932.YOL139C 158
4932.YAL041W 4932.YMR032W 454
4932.YAL041W 4932.YCL011C 174
4932.YAL041W 4932.YIL147C 325
4932.YAL041W 4932.YJR086W 838
4932.YAL041W 4932.YNL161W 620
4932.YAL041W 4932.YIL068C 385
4932.YAL041W 4932.YFR028C 450
4932.YAL041W 4932.YDL137W 406
4932.YAL041W 4932.YPL115C 931
4932.YAL041W 4932.YDR454C 265
4932.YAL041W 4932.YHR114W 208
4932.YAL041W 4932.YKL172W 304
4932.YAL041W 4932.YKL203C 502
4932.YAL041W 4932.YAL038W 195
4932.YAL041W 4932.YFL026W 795
4932.YAL041W 4932.YNL007C 674
4932.YAL041W 4932.YDR170C 206
4932.YAL041W 4932.YOL021C 332
4932.YAL041W 4932.YOR290C 164
4932.YAL041W 4932.YFL005W 859
4932.YAL041W 4932.YKR054C 228
4932.YAL041W 4932.YOR212W 973
4932.YAL041W 4932.YJL128C 463
4932.YAL041W 4932.YLR045C 214
4932.YAL041W 4932.YCL043C 189
4932.YAL041W 4932.YJL085W 765
4932.YAL041W 4932.YLR417W 194
4932.YAL041W 4932.YDL056W 238
4932.YAL041W 4932.YJR066W 501
4932.YAL041W 4932.YDR103W 929
4932.YAL041W 4932.YLR182W 248
4932.YAL041W 4932.YMR168C 288
4932.YAL041W 4932.YNL118C 290
4932.YAL041W 4932.YBR079C 315
4932.YAL041W 4932.YNL267W 336
4932.YAL041W 4932.YHR005C 782
4932.YAL041W 4932.YLL022C 480
4932.YAL041W 4932.YJR076C 794
4932.YAL041W 4932.YER031C 441
4932.YAL041W 4932.YER008C 654
4932.YAL041W 4932.YEL021W 526
4932.YAL041W 4932.YGL004C 169
4932.YAL041W 4932.YOR181W 587
4932.YAL041W 4932.YKL079W 236
4932.YAL041W 4932.YNL243W 192
4932.YAL041W 4932.YHR084W 698
4932.YAL041W 4932.YGL244W 326
4932.YAL041W 4932.YPL031C 292
4932.YAL041W 4932.YNL138W 176
4932.YAL041W 4932.YJL081C 165
4932.YAL041W 4932.YPR055W 517
4932.YAL041W 4932.YBL016W 793
4932.YAL041W 4932.YLR397C 214
4932.YAL041W 4932.YBR136W 295
4932.YAL041W 4932.YGR092W 322
4932.YAL041W 4932.YHR099W 303
4932.YAL041W 4932.YBR245C 328
4932.YAL041W 4932.YOR132W 214
4932.YAL041W 4932.YKL080W 326
4932.YAL041W 4932.YLR206W 599
4932.YAL041W 4932.YOR326W 594
4932.YAL041W 4932.YBR175W 169
4932.YAL041W 4932.YNL323W 376
4932.YAL041W 4932.YER072W 160
4932.YAL041W 4932.YKL139W 297
4932.YAL041W 4932.YNL272C 347
4932.YAL041W 4932.YLR342W 314
4932.YAL041W 4932.YBL007C 223
4932.YAL041W 4932.YMR109W 259
4932.YAL041W 4932.YBR109C 195
4932.YAL041W 4932.YMR218C 172
4932.YAL041W 4932.YGL210W 443
4932.YAL041W 4932.YOR211C 190
4932.YAL041W 4932.YER177W 530
4932.YAL041W 4932.YJL164C 200
4932.YAL041W 4932.YLR319C 712
4932.YAL041W 4932.YNL232W 288
4932.YAL041W 4932.YMR001C 345
4932.YAL041W 4932.YKL101W 172
4932.YAL041W 4932.YOR122C 580
4932.YAL041W 4932.YNL317W 168
4932.YAL041W 4932.YLR240W 258
4932.YAL041W 4932.YLR032W 300
4932.YAL041W 4932.YBR200W 999
4932.YAL041W 4932.YJR031C 158
4932.YAL041W 4932.YDR325W 183
4932.YAL041W 4932.YOR202W 374
4932.YAL041W 4932.YDR166C 512
4932.YAL041W 4932.YPL232W 169
